file,gensize,run,name,score,auc,itb,duration_ms,memory_kb
tsp/eil76.tsp,800,16,haco_with_local,538.000000,469818.000000,475,23676,1975
tsp/eil76.tsp,800,17,haco_with_local,544.000000,465076.000000,125,23847,835
tsp/eil76.tsp,800,18,haco_with_local,543.000000,470231.000000,35,23613,1699
tsp/eil76.tsp,800,19,haco_with_local,547.000000,472388.000000,325,23667,1986
tsp/eil76.tsp,800,20,haco_with_local,547.000000,470706.000000,190,23993,2282
tsp/eil76.tsp,1000,1,aco,563.000000,589628.500000,112,22021,1456
tsp/eil76.tsp,1000,2,aco,563.000000,582796.000000,213,22225,746
tsp/eil76.tsp,1000,3,aco,565.000000,585423.500000,454,22203,1387
tsp/eil76.tsp,1000,4,aco,566.000000,587287.500000,606,22084,1192
tsp/eil76.tsp,1000,5,aco,563.000000,586704.500000,336,21849,740
tsp/eil76.tsp,1000,6,aco,565.000000,587698.000000,476,22059,1552
tsp/eil76.tsp,1000,7,aco,564.000000,582267.000000,265,22114,1490
tsp/eil76.tsp,1000,8,aco,560.000000,584303.500000,870,22107,2412
tsp/eil76.tsp,1000,9,aco,564.000000,586681.500000,772,22037,619
tsp/eil76.tsp,1000,10,aco,565.000000,585053.500000,107,22135,1712
tsp/eil76.tsp,1000,11,aco,561.000000,586253.000000,451,22149,1350
tsp/eil76.tsp,1000,12,aco,561.000000,586359.500000,433,22125,821
tsp/eil76.tsp,1000,13,aco,563.000000,586638.500000,510,22136,1525
tsp/eil76.tsp,1000,14,aco,565.000000,587026.500000,270,21927,616
tsp/eil76.tsp,1000,15,aco,563.000000,585921.500000,259,22251,1725
tsp/eil76.tsp,1000,16,aco,564.000000,587907.000000,300,22110,1791
tsp/eil76.tsp,1000,17,aco,564.000000,588169.500000,487,22094,1444
tsp/eil76.tsp,1000,18,aco,564.000000,586080.500000,252,22024,2063
tsp/eil76.tsp,1000,19,aco,563.000000,587093.500000,745,22173,1400
tsp/eil76.tsp,1000,20,aco,561.000000,586707.000000,316,22192,635
tsp/eil76.tsp,500,1,aco,565.000000,292644.000000,183,11078,1328
tsp/eil76.tsp,500,2,aco,565.000000,294438.500000,122,11050,586
tsp/eil76.tsp,500,3,aco,562.000000,292509.500000,211,10971,577
tsp/eil76.tsp,500,4,aco,565.000000,293172.000000,257,10973,1836
tsp/eil76.tsp,500,5,aco,568.000000,292459.500000,38,11050,2054
tsp/eil76.tsp,500,6,aco,563.000000,294113.500000,20,11032,941
tsp/eil76.tsp,500,7,aco,568.000000,294092.000000,131,11018,1285
tsp/eil76.tsp,500,8,aco,566.000000,293335.000000,426,11020,1030
tsp/eil76.tsp,500,9,aco,565.000000,290632.500000,451,11011,1549
tsp/eil76.tsp,500,10,aco,565.000000,293695.500000,134,10995,932
tsp/eil76.tsp,500,11,aco,567.000000,293498.000000,183,11041,668
tsp/eil76.tsp,500,12,aco,565.000000,293681.000000,318,10942,1195
tsp/eil76.tsp,500,13,aco,565.000000,294382.000000,228,11059,1449
tsp/eil76.tsp,500,14,aco,561.000000,292688.500000,462,11064,751
tsp/eil76.tsp,500,15,aco,565.000000,293898.000000,33,10971,1453
tsp/eil76.tsp,500,16,aco,564.000000,293308.000000,353,11068,2010
tsp/eil76.tsp,500,17,aco,563.000000,292735.000000,243,11012,899
tsp/eil76.tsp,500,18,aco,565.000000,293317.500000,43,11071,485
tsp/eil76.tsp,500,19,aco,565.000000,292733.500000,17,11032,727
tsp/eil76.tsp,500,20,aco,564.000000,293686.000000,166,11057,1472
tsp/eil76.tsp,800,1,aco,565.000000,464942.500000,418,17652,1003
tsp/eil76.tsp,800,2,aco,564.000000,469534.500000,17,17710,1124
tsp/eil76.tsp,800,3,aco,564.000000,469930.500000,77,17700,1181
tsp/eil76.tsp,800,4,aco,562.000000,468178.000000,588,17705,539
tsp/eil76.tsp,800,5,aco,565.000000,470104.000000,631,17680,1584
tsp/eil76.tsp,800,6,aco,564.000000,469426.500000,413,17627,1079
tsp/eil76.tsp,800,7,aco,565.000000,469264.000000,198,17572,865
tsp/eil76.tsp,800,8,aco,564.000000,468521.500000,184,17687,990
tsp/eil76.tsp,800,9,aco,561.000000,469065.000000,640,17618,644
tsp/eil76.tsp,800,10,aco,564.000000,469940.000000,359,17743,1187
tsp/eil76.tsp,800,11,aco,565.000000,470096.500000,179,17700,889
tsp/eil76.tsp,800,12,aco,565.000000,469829.000000,230,17667,1261
tsp/eil76.tsp,800,13,aco,567.000000,470874.000000,219,17658,1133
tsp/eil76.tsp,800,14,aco,564.000000,469123.500000,714,17659,655
tsp/eil76.tsp,800,15,aco,565.000000,468811.000000,29,17658,1252
tsp/eil76.tsp,800,16,aco,558.000000,468625.500000,33,17636,2200
tsp/eil76.tsp,800,17,aco,565.000000,468314.500000,95,17681,952
tsp/eil76.tsp,800,18,aco,565.000000,469374.000000,596,17723,631
tsp/eil76.tsp,800,19,aco,565.000000,469285.500000,570,17608,2501
tsp/eil76.tsp,800,20,aco,564.000000,469219.000000,305,17747,1542
tsp/eil101.tsp,1000,1,haco_no_local,702.000000,732142.000000,198,60106,1229
tsp/eil101.tsp,1000,2,haco_no_local,694.000000,751829.500000,47,60587,1978
tsp/eil101.tsp,1000,3,haco_no_local,690.000000,730983.500000,107,60425,1483
tsp/eil101.tsp,1000,4,haco_no_local,709.000000,732297.500000,355,60044,1040
tsp/eil101.tsp,1000,5,haco_no_local,707.000000,731872.500000,143,61485,2082
tsp/eil101.tsp,1000,6,haco_no_local,697.000000,731866.500000,500,61742,2067
tsp/eil101.tsp,1000,7,haco_no_local,671.000000,778011.000000,10,61034,1729
tsp/eil101.tsp,1000,8,haco_no_local,692.000000,730979.000000,607,60366,795
tsp/eil101.tsp,1000,9,haco_no_local,718.000000,775989.000000,640,60754,2138
tsp/eil101.tsp,1000,10,haco_no_local,709.000000,736063.000000,227,60140,614
tsp/eil101.tsp,1000,11,haco_no_local,689.000000,717086.500000,651,59460,741
tsp/eil101.tsp,1000,12,haco_no_local,696.000000,732472.500000,164,59311,2206
tsp/eil101.tsp,1000,13,haco_no_local,696.000000,742792.500000,652,59752,922
tsp/eil101.tsp,1000,14,haco_no_local,704.000000,712438.000000,303,59763,1455
tsp/eil101.tsp,1000,15,haco_no_local,694.000000,720267.500000,139,59797,609
tsp/eil101.tsp,1000,16,haco_no_local,697.000000,746671.500000,39,60038,1209
tsp/eil101.tsp,1000,17,haco_no_local,701.000000,723265.500000,24,59976,2319
tsp/eil101.tsp,1000,18,haco_no_local,703.000000,719041.500000,157,59591,2522
tsp/eil101.tsp,1000,19,haco_no_local,699.000000,719796.500000,216,59817,751
tsp/eil101.tsp,1000,20,haco_no_local,707.000000,768928.000000,195,59968,1656
tsp/eil101.tsp,500,1,haco_no_local,703.000000,369767.500000,7,57675,633
tsp/eil101.tsp,500,2,haco_no_local,696.000000,359855.000000,122,33873,1665
tsp/eil101.tsp,500,3,haco_no_local,710.000000,378616.000000,145,36178,1135
tsp/eil101.tsp,500,4,haco_no_local,719.000000,378286.000000,22,33926,1562
tsp/eil101.tsp,500,5,haco_no_local,701.000000,363523.000000,91,34468,1422
tsp/eil101.tsp,500,6,haco_no_local,706.000000,363256.500000,11,33837,1176
tsp/eil101.tsp,500,7,haco_no_local,700.000000,374260.000000,130,33764,812
tsp/eil101.tsp,500,8,haco_no_local,695.000000,356282.500000,247,33224,865
tsp/eil101.tsp,500,9,haco_no_local,701.000000,369336.000000,32,32951,1017
tsp/eil101.tsp,500,10,haco_no_local,680.000000,378398.500000,46,33456,1865
tsp/eil101.tsp,500,11,haco_no_local,699.000000,355736.000000,302,33022,1731
tsp/eil101.tsp,500,12,haco_no_local,701.000000,374546.000000,20,33290,2124
tsp/eil101.tsp,500,13,haco_no_local,701.000000,370492.000000,280,34770,1628
tsp/eil101.tsp,500,14,haco_no_local,709.000000,368303.500000,29,34241,1599
tsp/eil101.tsp,500,15,haco_no_local,717.000000,379723.000000,28,35941,649
tsp/eil101.tsp,500,16,haco_no_local,710.000000,363178.500000,19,36163,1568
tsp/eil101.tsp,500,17,haco_no_local,710.000000,362687.000000,186,33767,1196
tsp/eil101.tsp,500,18,haco_no_local,710.000000,372307.000000,22,33708,2284
tsp/eil101.tsp,500,19,haco_no_local,701.000000,367869.500000,32,34122,2232
tsp/eil101.tsp,500,20,haco_no_local,707.000000,365765.500000,255,34548,2293
tsp/eil101.tsp,800,1,haco_no_local,702.000000,582474.000000,57,56560,636
tsp/eil101.tsp,800,2,haco_no_local,700.000000,596904.500000,540,55069,1256
tsp/eil101.tsp,800,3,haco_no_local,703.000000,614970.000000,94,56168,1636
tsp/eil101.tsp,800,4,haco_no_local,709.000000,590733.500000,24,54534,1442
tsp/eil101.tsp,800,5,haco_no_local,707.000000,603957.000000,255,55468,1988
tsp/eil101.tsp,800,6,haco_no_local,712.000000,605287.500000,7,56662,2469
tsp/eil101.tsp,800,7,haco_no_local,707.000000,610103.000000,16,55202,1127
tsp/eil101.tsp,800,8,haco_no_local,702.000000,592730.500000,12,55939,605
tsp/eil101.tsp,800,9,haco_no_local,699.000000,576725.500000,180,57408,2513
tsp/eil101.tsp,800,10,haco_no_local,692.000000,576418.000000,204,55484,1272
tsp/eil101.tsp,800,11,haco_no_local,698.000000,581331.500000,85,51853,1046
tsp/eil101.tsp,800,12,haco_no_local,701.000000,581368.000000,431,52479,2227
tsp/eil101.tsp,800,13,haco_no_local,705.000000,603837.500000,33,51964,892
tsp/eil101.tsp,800,14,haco_no_local,694.000000,604206.500000,76,51527,2266
tsp/eil101.tsp,800,15,haco_no_local,712.000000,611907.000000,22,52904,1263
tsp/eil101.tsp,800,16,haco_no_local,686.000000,592250.000000,725,49482,934
tsp/eil101.tsp,800,17,haco_no_local,686.000000,570556.500000,650,50985,735
tsp/eil101.tsp,800,18,haco_no_local,691.000000,595106.000000,27,50119,1585
tsp/eil101.tsp,800,19,haco_no_local,699.000000,601224.000000,750,49446,1788
tsp/eil101.tsp,800,20,haco_no_local,698.000000,585119.000000,27,50090,1407
tsp/eil101.tsp,1000,1,haco_with_local,638.000000,722621.000000,910,95896,997
tsp/eil101.tsp,1000,2,haco_with_local,637.000000,718040.500000,270,96612,1265
tsp/eil101.tsp,1000,3,haco_with_local,635.000000,737051.000000,30,97855,1293
tsp/eil101.tsp,1000,4,haco_with_local,637.000000,696269.000000,115,90930,870
tsp/eil101.tsp,1000,5,haco_with_local,636.000000,708140.000000,160,91731,2175
tsp/eil101.tsp,1000,6,haco_with_local,636.000000,728160.500000,265,91540,1405
tsp/eil101.tsp,1000,7,haco_with_local,639.000000,717700.000000,560,91424,1757
tsp/eil101.tsp,1000,8,haco_with_local,636.000000,737782.500000,25,94177,1883
tsp/eil101.tsp,1000,9,haco_with_local,641.000000,714457.500000,10,94166,1677
tsp/eil101.tsp,1000,10,haco_with_local,640.000000,724466.000000,590,89712,798
tsp/eil101.tsp,1000,11,haco_with_local,635.000000,704326.500000,600,90810,2489
tsp/eil101.tsp,1000,12,haco_with_local,632.000000,729393.500000,300,94828,1606
tsp/eil101.tsp,1000,13,haco_with_local,638.000000,715443.000000,375,93460,1707
tsp/eil101.tsp,1000,14,haco_with_local,636.000000,723796.500000,665,101681,673
tsp/eil101.tsp,1000,15,haco_with_local,634.000000,731460.500000,335,97888,1768
tsp/eil101.tsp,1000,16,haco_with_local,636.000000,724215.500000,970,100377,1770
tsp/eil101.tsp,1000,17,haco_with_local,637.000000,711308.000000,655,101085,2120
tsp/eil101.tsp,1000,18,haco_with_local,635.000000,705063.500000,625,102971,2002
tsp/eil101.tsp,1000,19,haco_with_local,637.000000,719253.500000,995,105001,1523
tsp/eil101.tsp,1000,20,haco_with_local,635.000000,720734.500000,315,99273,1165
tsp/eil101.tsp,500,1,haco_with_local,634.000000,361666.500000,480,49352,1605
tsp/eil101.tsp,500,2,haco_with_local,637.000000,363592.500000,155,49369,1721
tsp/eil101.tsp,500,3,haco_with_local,639.000000,354812.000000,415,49581,1149
tsp/eil101.tsp,500,4,haco_with_local,638.000000,364384.000000,60,50420,1559
tsp/eil101.tsp,500,5,haco_with_local,637.000000,362353.500000,45,49984,1076
tsp/eil101.tsp,500,6,haco_with_local,639.000000,350088.000000,115,51894,1284
tsp/eil101.tsp,500,7,haco_with_local,638.000000,358382.000000,330,53497,1741
tsp/eil101.tsp,500,8,haco_with_local,637.000000,362877.000000,50,51563,2152
tsp/eil101.tsp,500,9,haco_with_local,635.000000,362696.000000,320,50287,2489
tsp/eil101.tsp,500,10,haco_with_local,638.000000,361523.500000,15,49709,2065
tsp/eil101.tsp,500,11,haco_with_local,638.000000,354704.500000,265,48350,1118
tsp/eil101.tsp,500,12,haco_with_local,644.000000,363624.500000,60,51112,810
tsp/eil101.tsp,500,13,haco_with_local,635.000000,361043.500000,405,48553,1931
tsp/eil101.tsp,500,14,haco_with_local,640.000000,360710.000000,370,51340,1933
tsp/eil101.tsp,500,15,haco_with_local,639.000000,363082.000000,350,49685,1509
tsp/eil101.tsp,500,16,haco_with_local,640.000000,363502.500000,105,51696,711
tsp/eil101.tsp,500,17,haco_with_local,643.000000,361417.000000,20,50172,868
tsp/eil101.tsp,500,18,haco_with_local,636.000000,362089.000000,115,51372,862
tsp/eil101.tsp,500,19,haco_with_local,633.000000,352017.000000,220,52739,2350
tsp/eil101.tsp,500,20,haco_with_local,638.000000,363501.000000,315,50099,1987
tsp/eil101.tsp,800,1,haco_with_local,635.000000,561286.000000,55,79402,2199
tsp/eil101.tsp,800,2,haco_with_local,633.000000,572912.000000,80,76824,2443
tsp/eil101.tsp,800,3,haco_with_local,639.000000,571371.000000,95,78745,1770
tsp/eil101.tsp,800,4,haco_with_local,635.000000,580111.500000,275,79662,809
tsp/eil101.tsp,800,5,haco_with_local,631.000000,583511.500000,415,85218,1134
tsp/eil101.tsp,800,6,haco_with_local,638.000000,561474.500000,55,82379,739
tsp/eil101.tsp,800,7,haco_with_local,634.000000,579180.500000,230,84539,924
tsp/eil101.tsp,800,8,haco_with_local,632.000000,570955.500000,215,81762,1070
tsp/eil101.tsp,800,9,haco_with_local,636.000000,571378.000000,700,80045,1764
tsp/eil101.tsp,800,10,haco_with_local,639.000000,562497.000000,55,78449,1126
tsp/eil101.tsp,800,11,haco_with_local,635.000000,583342.000000,265,87219,1425
tsp/eil101.tsp,800,12,haco_with_local,639.000000,575415.500000,10,86447,2381
tsp/eil101.tsp,800,13,haco_with_local,633.000000,574780.500000,730,82240,1928
tsp/eil101.tsp,800,14,haco_with_local,642.000000,580075.500000,785,84495,586
tsp/eil101.tsp,800,15,haco_with_local,638.000000,579970.500000,195,78273,1252
tsp/eil101.tsp,800,16,haco_with_local,637.000000,567380.500000,60,77361,2153
tsp/eil101.tsp,800,17,haco_with_local,638.000000,573924.500000,65,76826,1038
tsp/eil101.tsp,800,18,haco_with_local,634.000000,573796.500000,15,78369,2024
tsp/eil101.tsp,800,19,haco_with_local,640.000000,558924.500000,415,76069,965
tsp/eil101.tsp,800,20,haco_with_local,634.000000,564639.500000,460,82870,1455
tsp/eil101.tsp,1000,1,aco,690.000000,721525.500000,293,67760,1946
tsp/eil101.tsp,1000,2,aco,680.000000,723271.500000,9,65165,1959
tsp/eil101.tsp,1000,3,aco,684.000000,740615.500000,13,65741,914
tsp/eil101.tsp,1000,4,aco,689.000000,731710.000000,636,63509,1858
tsp/eil101.tsp,1000,5,aco,691.000000,729069.000000,890,66054,2066
tsp/eil101.tsp,1000,6,aco,692.000000,727831.500000,870,67956,705
tsp/eil101.tsp,1000,7,aco,687.000000,734299.000000,609,74127,1983
tsp/eil101.tsp,1000,8,aco,695.000000,721645.500000,233,82284,1835
tsp/eil101.tsp,1000,9,aco,667.000000,738191.000000,999,78354,784
tsp/eil101.tsp,1000,10,aco,691.000000,725664.000000,282,72345,2489
tsp/eil101.tsp,1000,11,aco,690.000000,733709.000000,266,73057,972
tsp/eil101.tsp,1000,12,aco,690.000000,735185.000000,13,72784,2211
tsp/eil101.tsp,1000,13,aco,702.000000,738139.500000,350,74883,768
tsp/eil101.tsp,1000,14,aco,691.000000,725183.500000,319,73233,1626
tsp/eil101.tsp,1000,15,aco,691.000000,730125.000000,417,75572,1234
tsp/eil101.tsp,1000,16,aco,684.000000,724065.000000,119,74486,1968
tsp/eil101.tsp,1000,17,aco,692.000000,725263.500000,48,73929,2368
tsp/eil101.tsp,1000,18,aco,695.000000,732177.000000,777,72642,2275
tsp/eil101.tsp,1000,19,aco,685.000000,723302.500000,268,75289,685
tsp/eil101.tsp,1000,20,aco,702.000000,732873.500000,624,74676,1743
tsp/eil101.tsp,500,1,aco,695.000000,362266.500000,499,37882,1476
tsp/eil101.tsp,500,2,aco,688.000000,365511.000000,497,37150,2240
tsp/eil101.tsp,500,3,aco,691.000000,367779.000000,308,37074,739
tsp/eil101.tsp,500,4,aco,696.000000,364972.000000,84,38735,1632
tsp/eil101.tsp,500,5,aco,691.000000,364193.500000,16,38203,1658
tsp/eil101.tsp,500,6,aco,697.000000,361678.500000,41,38813,2414
tsp/eil101.tsp,500,7,aco,694.000000,365899.500000,365,38735,2376
tsp/eil101.tsp,500,8,aco,673.000000,363116.000000,197,39916,2335
tsp/eil101.tsp,500,9,aco,693.000000,368073.000000,428,36325,1479
tsp/eil101.tsp,500,10,aco,692.000000,360725.500000,176,36780,2205
tsp/eil101.tsp,500,11,aco,697.000000,369906.500000,342,35785,1805
tsp/eil101.tsp,500,12,aco,698.000000,372536.500000,67,35503,1969
tsp/eil101.tsp,500,13,aco,695.000000,367078.000000,485,35601,2343
tsp/eil101.tsp,500,14,aco,693.000000,364836.500000,314,37197,1269
tsp/eil101.tsp,500,15,aco,688.000000,368405.000000,329,35889,1280
tsp/eil101.tsp,500,16,aco,689.000000,365821.500000,20,34844,735
tsp/eil101.tsp,500,17,aco,690.000000,361844.500000,348,34627,1189
tsp/eil101.tsp,500,18,aco,679.000000,364557.000000,7,34590,1489
tsp/eil101.tsp,500,19,aco,694.000000,363060.500000,446,35318,1732
tsp/eil101.tsp,500,20,aco,697.000000,373139.000000,20,35227,1585
tsp/eil101.tsp,800,1,aco,700.000000,580069.500000,14,58398,692
tsp/eil101.tsp,800,2,aco,691.000000,580037.000000,746,58649,1660
tsp/eil101.tsp,800,3,aco,695.000000,583337.000000,619,57475,866
tsp/eil101.tsp,800,4,aco,691.000000,575000.000000,348,56746,1674
tsp/eil101.tsp,800,5,aco,699.000000,584158.500000,297,57138,1628
tsp/eil101.tsp,800,6,aco,689.000000,593240.500000,27,57627,1818
tsp/eil101.tsp,800,7,aco,696.000000,582849.000000,26,55781,1735
tsp/eil101.tsp,800,8,aco,689.000000,584816.500000,549,55434,2395
tsp/eil101.tsp,800,9,aco,689.000000,579950.000000,9,54940,1309
tsp/eil101.tsp,800,10,aco,683.000000,576420.500000,722,56999,721
tsp/eil101.tsp,800,11,aco,683.000000,583260.000000,425,58560,1813
tsp/eil101.tsp,800,12,aco,693.000000,583976.000000,621,60028,2034
tsp/eil101.tsp,800,13,aco,687.000000,585885.000000,21,57620,752
tsp/eil101.tsp,800,14,aco,681.000000,575461.500000,72,56927,1398
tsp/eil101.tsp,800,15,aco,690.000000,585458.500000,139,56459,2239
tsp/eil101.tsp,800,16,aco,690.000000,578843.500000,498,57198,1296
tsp/eil101.tsp,800,17,aco,680.000000,588012.500000,655,55988,1206
tsp/eil101.tsp,800,18,aco,691.000000,590196.500000,236,56453,715
tsp/eil101.tsp,800,19,aco,695.000000,579385.500000,779,56649,1421
tsp/eil101.tsp,800,20,aco,692.000000,583219.500000,662,56577,2029
tsp/rd100.tsp,1000,1,haco_no_local,8820.000000,9318197.500000,34,74750,873
tsp/rd100.tsp,1000,2,haco_no_local,8675.000000,9126621.000000,35,75333,721
tsp/rd100.tsp,1000,3,haco_no_local,8647.000000,9048966.000000,493,74988,1969
tsp/rd100.tsp,1000,4,haco_no_local,8496.000000,9055741.000000,16,76772,1060
tsp/rd100.tsp,1000,5,haco_no_local,8576.000000,9110576.500000,30,76171,1422
tsp/rd100.tsp,1000,6,haco_no_local,8454.000000,8967817.000000,341,74940,2162
tsp/rd100.tsp,1000,7,haco_no_local,8509.000000,9015972.500000,32,74687,1754
tsp/rd100.tsp,1000,8,haco_no_local,8435.000000,9284336.000000,48,75487,1718
tsp/rd100.tsp,1000,9,haco_no_local,8639.000000,9088447.000000,527,74382,745
tsp/rd100.tsp,1000,10,haco_no_local,8442.000000,9008412.000000,600,75198,655
tsp/rd100.tsp,1000,11,haco_no_local,8441.000000,8951273.000000,415,78596,1457
tsp/rd100.tsp,1000,12,haco_no_local,8442.000000,9171576.000000,20,76830,1015
tsp/rd100.tsp,1000,13,haco_no_local,8460.000000,9045204.500000,321,76800,841
tsp/rd100.tsp,1000,14,haco_no_local,8462.000000,8968240.500000,136,75104,1296
tsp/rd100.tsp,1000,15,haco_no_local,8595.000000,8765014.000000,579,73879,1188
tsp/rd100.tsp,1000,16,haco_no_local,8593.000000,8798073.500000,86,73857,591
tsp/rd100.tsp,1000,17,haco_no_local,8552.000000,9059067.000000,661,75320,1704
tsp/rd100.tsp,1000,18,haco_no_local,8679.000000,8811021.000000,273,74327,1971
tsp/rd100.tsp,1000,19,haco_no_local,8504.000000,9081007.500000,94,75555,1170
tsp/rd100.tsp,1000,20,haco_no_local,8409.000000,9334811.000000,18,74434,1839
tsp/rd100.tsp,500,1,haco_no_local,8586.000000,4553940.500000,14,38681,1359
tsp/rd100.tsp,500,2,haco_no_local,8608.000000,4524266.500000,240,37167,1275
tsp/rd100.tsp,500,3,haco_no_local,8669.000000,4558027.000000,145,36632,1262
tsp/rd100.tsp,500,4,haco_no_local,8681.000000,4559664.000000,45,36785,2072
tsp/rd100.tsp,500,5,haco_no_local,8520.000000,4666764.500000,22,36717,861
tsp/rd100.tsp,500,6,haco_no_local,8750.000000,4632165.500000,46,36677,1695
tsp/rd100.tsp,500,7,haco_no_local,8529.000000,4432380.500000,66,36681,1103
tsp/rd100.tsp,500,8,haco_no_local,8611.000000,4663143.500000,12,36913,1392
tsp/rd100.tsp,500,9,haco_no_local,8506.000000,4532309.000000,31,36338,1608
tsp/rd100.tsp,500,10,haco_no_local,8519.000000,4513335.000000,456,36145,2061
tsp/rd100.tsp,500,11,haco_no_local,8541.000000,4410066.500000,471,37102,755
tsp/rd100.tsp,500,12,haco_no_local,8693.000000,4674168.000000,10,36366,1566
tsp/rd100.tsp,500,13,haco_no_local,8478.000000,4451034.500000,29,36823,2029
tsp/rd100.tsp,500,14,haco_no_local,8648.000000,4441122.000000,63,36714,1966
tsp/rd100.tsp,500,15,haco_no_local,8410.000000,4505195.000000,38,37396,1100
tsp/rd100.tsp,500,16,haco_no_local,8609.000000,4536840.000000,36,36395,2073
tsp/rd100.tsp,500,17,haco_no_local,8495.000000,4519314.000000,106,36063,2316
tsp/rd100.tsp,500,18,haco_no_local,8575.000000,4435533.500000,39,36492,735
tsp/rd100.tsp,500,19,haco_no_local,8520.000000,4494222.500000,146,36802,1342
tsp/rd100.tsp,500,20,haco_no_local,8593.000000,4508477.000000,62,36093,1853
tsp/rd100.tsp,800,1,haco_no_local,8501.000000,7295416.000000,15,59437,1463
tsp/rd100.tsp,800,2,haco_no_local,8565.000000,7304890.500000,20,59990,2319
tsp/rd100.tsp,800,3,haco_no_local,8552.000000,7257447.000000,123,58634,2577
tsp/rd100.tsp,800,4,haco_no_local,8596.000000,7241177.500000,220,58273,943
tsp/rd100.tsp,800,5,haco_no_local,8653.000000,7091587.000000,31,58900,1804
tsp/rd100.tsp,800,6,haco_no_local,8679.000000,7504037.000000,24,59071,1726
tsp/rd100.tsp,800,7,haco_no_local,8518.000000,7204156.500000,53,59478,1972
tsp/rd100.tsp,800,8,haco_no_local,8526.000000,7341510.000000,34,60240,1381
tsp/rd100.tsp,800,9,haco_no_local,8667.000000,7326725.000000,103,58684,2421
tsp/rd100.tsp,800,10,haco_no_local,8492.000000,7236374.000000,354,58548,2207
tsp/rd100.tsp,800,11,haco_no_local,8588.000000,7349443.000000,695,58230,2065
tsp/rd100.tsp,800,12,haco_no_local,8590.000000,7337651.000000,73,59805,1450
tsp/rd100.tsp,800,13,haco_no_local,8518.000000,7317599.500000,9,59673,1874
tsp/rd100.tsp,800,14,haco_no_local,8625.000000,7223775.000000,11,59972,2182
tsp/rd100.tsp,800,15,haco_no_local,8502.000000,7345302.500000,87,64409,1460
tsp/rd100.tsp,800,16,haco_no_local,8617.000000,7388390.500000,17,63931,1120
tsp/rd100.tsp,800,17,haco_no_local,8479.000000,7128390.500000,185,58862,1327
tsp/rd100.tsp,800,18,haco_no_local,8526.000000,7332239.000000,260,58466,1955
tsp/rd100.tsp,800,19,haco_no_local,8490.000000,7261097.500000,123,59330,1614
tsp/rd100.tsp,800,20,haco_no_local,8509.000000,7274370.500000,116,58173,752
tsp/rd100.tsp,1000,1,haco_with_local,8026.000000,8821083.000000,140,86369,647
tsp/rd100.tsp,1000,2,haco_with_local,7988.000000,8980694.000000,110,90384,1345
tsp/rd100.tsp,1000,3,haco_with_local,8026.000000,8838236.500000,0,85018,1121
tsp/rd100.tsp,1000,4,haco_with_local,8026.000000,8873708.500000,75,84227,653
tsp/rd100.tsp,1000,5,haco_with_local,8051.000000,8754803.000000,10,86802,1178
tsp/rd100.tsp,1000,6,haco_with_local,8047.000000,8947280.000000,0,85608,1543
tsp/rd100.tsp,1000,7,haco_with_local,7950.000000,8856092.500000,30,84564,1477
tsp/rd100.tsp,1000,8,haco_with_local,8049.000000,8688673.000000,305,83778,856
tsp/rd100.tsp,1000,9,haco_with_local,8012.000000,8886993.000000,900,84883,872
tsp/rd100.tsp,1000,10,haco_with_local,7990.000000,8791916.500000,710,85254,1619
tsp/rd100.tsp,1000,11,haco_with_local,7992.000000,8922458.500000,740,85386,600
tsp/rd100.tsp,1000,12,haco_with_local,8023.000000,8943341.000000,0,86679,1684
tsp/rd100.tsp,1000,13,haco_with_local,7991.000000,8886664.500000,895,93258,1364
tsp/rd100.tsp,1000,14,haco_with_local,7980.000000,9012212.000000,35,90893,1818
tsp/rd100.tsp,1000,15,haco_with_local,7987.000000,8816864.500000,20,86654,1926
tsp/rd100.tsp,1000,16,haco_with_local,8042.000000,8849418.500000,590,85810,1387
tsp/rd100.tsp,1000,17,haco_with_local,8035.000000,9007063.000000,0,87881,1499
tsp/rd100.tsp,1000,18,haco_with_local,8065.000000,8944746.500000,240,88542,1498
tsp/rd100.tsp,1000,19,haco_with_local,8067.000000,8913075.000000,585,84692,2380
tsp/rd100.tsp,1000,20,haco_with_local,8076.000000,8883979.000000,60,86498,1423
tsp/rd100.tsp,500,1,haco_with_local,7936.000000,4442025.000000,325,42375,1642
tsp/rd100.tsp,500,2,haco_with_local,8042.000000,4430193.500000,320,43598,699
tsp/rd100.tsp,500,3,haco_with_local,8049.000000,4454884.500000,305,44183,1903
tsp/rd100.tsp,500,4,haco_with_local,8053.000000,4348464.000000,80,43468,560
tsp/rd100.tsp,500,5,haco_with_local,8025.000000,4382738.500000,60,42896,513
tsp/rd100.tsp,500,6,haco_with_local,8032.000000,4361756.500000,365,42593,2322
tsp/rd100.tsp,500,7,haco_with_local,8012.000000,4437758.000000,0,42513,1176
tsp/rd100.tsp,500,8,haco_with_local,8041.000000,4385368.500000,155,42992,765
tsp/rd100.tsp,500,9,haco_with_local,7985.000000,4469661.000000,55,42796,763
tsp/rd100.tsp,500,10,haco_with_local,7991.000000,4410964.000000,450,41728,2319
tsp/rd100.tsp,500,11,haco_with_local,8018.000000,4459430.500000,190,42535,2367
tsp/rd100.tsp,500,12,haco_with_local,8067.000000,4441112.000000,200,43466,2063
tsp/rd100.tsp,500,13,haco_with_local,8042.000000,4423467.500000,120,43130,2157
